seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_geolocation_lat,seller_geolocation_lng
3d0cd21d41671c46f82cd11176bf7277,89217,joinville,Santa Catarina,-26.28105058006812,-48.88361973980034
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,São Paulo,-22.92940931834325,-47.56319365342264
f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,São Paulo,-23.66000124008879,-46.56540643559935
0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,santana de parnaiba,São Paulo,-23.46768368590742,-46.87961026796939
c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,Paraná,-25.495592070777285,-49.32527378613892
2d20f1cd18725c91147da0791d498022,86040,londrina,Paraná,-23.335077898955618,-51.139912050089485
002100f778ceb8431b7a1020ff7ab48f,14405,franca,São Paulo,-20.541874077916457,-47.42099749657154
70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,Minas Gerais,-19.462889656357493,-44.2339425207249
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,Minas Gerais,-21.109922430784454,-45.82703747683754
36f98ad67cc981f50ce8aed093d5783c,85904,toledo,Paraná,-24.71458618902923,-53.74708397976983
70ee69419916dc13e3aed619061f996c,8780,mogi das cruzes,São Paulo,-23.51930335795737,-46.167562937403744
6eb94e1466490d327a09abf8f3552a50,13219,jundiai,São Paulo,-23.19408371058434,-46.86078754866391
8ff1a9df749e454105c55cda13e79143,17509,marilia,São Paulo,-22.20211348404407,-49.94902505551384
c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,Ceará,-3.787670965083955,-38.5456268296889
5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,São Paulo,-23.540412782128207,-46.56489303081535
45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,São Paulo,-22.48852978793393,-47.460198126660416
5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,Minas Gerais,-18.94861091499461,-48.23544984355641
6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,Goiás,-16.33491757882585,-48.95340594255736
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,São Paulo,-21.18055179125429,-47.763154666612806
e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,São Paulo,-20.84454033584904,-49.3856240051927
eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,São Paulo,-23.60615499841036,-46.69703759221711
2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,Rio Grande do Sul,-30.040166078140988,-51.171260012556615
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,Rio de Janeiro,-22.88887066861901,-43.30744058130887
e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,São Paulo,-23.54220171856428,-46.66404886984239
80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,São Paulo,-23.52903498857086,-46.4732547820421
62c50c1af4dfdc4149d25c5222043d39,4782,sao paulo,São Paulo,-23.690426919787644,-46.705921711350925
4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,Paraná,-25.33649668285658,-49.22403531657072
6548c2550b6e2d8f18053216e1c7b6f3,9920,diadema,São Paulo,-23.68157563419698,-46.62275110447816
f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,São Paulo,-22.724348773789668,-47.63534808658899
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,Rio de Janeiro,-22.909628199290125,-43.170391378152274
6481e96574816ead57975da2c0f6d80d,18072,sorocaba,São Paulo,-23.42939134915458,-47.5085185351145
e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,São Paulo,-22.758768006900613,-47.380642054850185
13e85aac53340018b40c2af68001b7e0,13920,pedreira,São Paulo,-22.72631292502281,-46.90104881515224
b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,Paraná,-23.39583299999999,-51.44992199999999
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,São Paulo,-22.49554031695426,-44.1260421762364
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,São Paulo,-21.85555099320796,-47.48217380462207
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,Santa Catarina,-26.900372471542244,-49.0793236269334
c76d418370990614e89e956c7a7567d9,6787,taboao da serra,São Paulo,-23.62256290914489,-46.797206198996605
ceb7b4fb9401cd378de7886317ad1b47,22790,04482255,Rio de Janeiro,-23.00953070357322,-43.44591883496127
ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,São Paulo,-21.20805994255291,-50.45200708159732
2c54051840f19eca309a5423cf22df36,81830,curitiba,Paraná,-25.521839874466824,-49.26118643142089
ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,Goiás,-16.69217470244228,-49.27679291521836
69b5eaa096c3f9d1e5c398c597f567d6,16200,birigui,São Paulo,-21.2875883581118,-50.34689932665805
5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,São Paulo,-23.469439841662343,-47.48695757423378
1554a68530182680ad5c8b042c3ab563,37580,monte siao,Minas Gerais,-22.43499539028082,-46.57283594701967
fc38b5dceee1a730fad8853453437fbd,13073,campinas,São Paulo,-22.88376283957529,-47.06813275200536
152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,Santa Catarina,-26.03432233506463,-48.8512490826724
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,Minas Gerais,-16.56589930418054,-45.98389508241204
04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,São Paulo,-22.647831035426144,-47.18591018157134
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,São Paulo,-21.175542429915197,-47.77072667790983
1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,São Paulo,-21.15070585946154,-48.980754453320046
a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,São Paulo,-23.537780790178296,-46.64885639425243
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,Rio de Janeiro,-22.827721610068743,-43.020965771658055
a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,São Paulo,-23.66277736886144,-46.65772090161002
918717417d88a9f9ae9735567e6c7682,5547,sao paulo,São Paulo,-23.59387573798266,-46.773303431328834
26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,Rio de Janeiro,-22.841726421712977,-43.27875939758745
cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,Minas Gerais,-21.855342327317477,-46.56459755823055
7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,Rio de Janeiro,-22.81388115283196,-42.98232235890226
f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,São Paulo,-22.57590830800599,-47.16801888031813
ed8cb7b190ceb6067227478e48cf8dde,11015,santos,São Paulo,-23.96163370552253,-46.31143091286273
97e50a621f8e801f4baf69e08687c192,4209,sao paulo,São Paulo,-23.59765506633389,-46.59945221481336
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,Minas Gerais,-19.98166256210156,-43.97742136808004
a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,São Paulo,-23.46922803320937,-46.90679544880759
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,Rio de Janeiro,-22.925886633621225,-43.23409613160347
07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,Paraíba,-7.11868045268046,-34.85556
52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,São Paulo,-22.364802048656266,-48.39640037832172
1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,Santa Catarina,-26.37095055909127,-48.72361472019163
f1198c871e0171278b63f40d112caeec,1220,sao paulo,São Paulo,-23.542757999999992,-46.64547398167813
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,Rio Grande do Sul,-30.008234618385288,-51.19494953220031
a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,Paraná,-25.53696367267794,-49.08655701709102
289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,São Paulo,-19.812017849298808,-43.983552410900856
11305281b50fff20ae8bb473f8e11876,36500,uba,Minas Gerais,-21.10417412491233,-42.96551140960294
723a46b89fd5c3ed78ccdf039e33ac63,93310,"novo hamburgo, rio grande do sul, brasil",Rio Grande do Sul,-29.680914530680983,-51.139507650335965
d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,Paraná,-25.11316388259566,-50.1474321994057
9d681c7e12db302cb261e721040dde65,80330,curitiba,Paraná,-25.4656992053783,-49.30294503246012
c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,Santa Catarina,-26.283029605603343,-48.866127401610015
bb7ad8a45c027be8ab075b8e465f8ca0,88056,floranopolis,Santa Catarina,-27.39833610159264,-48.42881578062766
8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,São Paulo,-20.884099661282864,-49.5736653969771
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,São Paulo,-22.81585559976173,-47.274657600187226
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,Paraná,-25.531586119626034,-49.12877145712385
3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,São Paulo,-23.681606957945835,-46.44114286878819
164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,Paraná,-24.08251686217867,-54.24862879779973
de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,São Paulo,-23.51499054491392,-46.59291223327074
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,São Paulo,-23.19445324285876,-45.89562393643608
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,Espírito Santo,-20.84004336967366,-41.16095405860983
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,São Paulo,-21.20790538589829,-47.61590522820341
c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,São Paulo,-23.50782441104508,-46.760055763113854
e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,Paraná,-23.311290149335623,-51.40017203272865
df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,São Paulo,-23.640697509290835,-46.66320856494891
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,Rio de Janeiro,-22.90596705930268,-43.59862381126311
e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,São Paulo,-23.53180699056494,-46.61700264308377
2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,São Paulo,-23.616195317790982,-46.64152554302035
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,Minas Gerais,-20.512550999999945,-43.84515499999995
324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,São Paulo,-20.77067546818987,-49.380884637430384
96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,São Paulo,-23.58374909221269,-46.73472062372479
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,São Paulo,-23.125876313347582,-46.570267152374605
b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,São Paulo,-23.709597589225705,-46.86018732876322
8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao  jose dos pinhais,Paraná,-25.62202018911059,-49.17068428539589
a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,São Paulo,-23.49706095559466,-47.46182270053088
7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,São Paulo,-23.28127362701924,-47.68549525975893
b6e1504972665f739dec4facb9943775,13405,piracicaba,São Paulo,-22.707773874545573,-47.66014706148645
f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,São Paulo,-23.579559900917527,-46.5543470276127
99eaacc9e6046db1c82b163c5f84869f,14400,franca,São Paulo,-20.53877584339713,-47.40088764642904
8603f0038fe0e52fedd3382d266723de,88495,garopaba,Santa Catarina,-28.028129752149585,-48.620713546771285
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,Rio Grande do Sul,-30.03246456895961,-51.22830941035258
ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,São Paulo,-21.93996051058003,-50.525285210741615
08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,São Paulo,-23.52259204884875,-46.53492318304574
d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,São Paulo,-23.43570628590497,-46.78914108558683
23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,São Paulo,-21.856164477731543,-47.47178444041077
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,São Paulo,-23.53909762003007,-46.59055256564138
93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,São Paulo,-23.40340453062718,-46.659180750038765
0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,São Paulo,-23.584258372468117,-46.61909089454088
7ecef8194babfec876ca720714327841,13041,campinas,São Paulo,-22.91518414432454,-47.05407083819031
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,São Paulo,-21.91272688970315,-49.89744539271037
30829ded4523ab9224b93bc49a62c95f,95360,parai,Rio Grande do Sul,-28.600161382252537,-51.7866073355868
dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,São Paulo,-21.78964409681002,-50.89315983265752
513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,São Paulo,-23.704184961606533,-46.58089648782791
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,Minas Gerais,-21.80170032039151,-46.50415156820874
d354c38a7182125a748cb10474fe963b,28495,aperibe,Rio de Janeiro,-21.624931753985283,-42.10616349879335
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,Minas Gerais,-20.134804499999998,-44.88714
e0487761face83d64fcada2408959a36,1021,sao paulo,São Paulo,-23.541247875382297,-46.632080200386646
9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,São Paulo,-21.932644958196004,-50.52984398306847
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,Paraná,-25.47641189676259,-49.28599115361537
c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,São Paulo,-23.506997510964265,-47.51101366763805
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,Santa Catarina,-28.62811582266624,-49.02304210173213
5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,Paraná,-23.425580254970303,-51.43975190856767
e59e575a175fadcadf8479e191770425,26210,nova iguacu,Rio de Janeiro,-22.761018092486044,-43.44807830562755
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,São Paulo,-23.534878180679804,-46.4396915538404
83d458c0d6d4f94295d63f091460bd60,29101,vila velha,São Paulo,-20.348801694153867,-40.28563278080048
ef30892870c278497523264be1be2241,14801,araraquara,São Paulo,-21.803626257780028,-48.19643499896674
d5b9a084373da994a6e37f732169a853,9182,santo andre,São Paulo,-23.696917837353592,-46.52811818858565
e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,Santa Catarina,-26.33422722987984,-48.83098641535622
fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,São Paulo,-22.80385018414634,-47.08581830492638
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,Rio de Janeiro,-22.84293503580701,-43.28430980474925
f46490624488d3ff7ce78613913a7711,7194,guarulhos,São Paulo,-23.441839407438398,-46.50329303427779
4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,Minas Gerais,-21.747142309740894,-43.345131196924186
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,Rio de Janeiro,-22.90090014983888,-43.565950250951225
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,Minas Gerais,-20.27744599448134,-49.20867813266816
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,São Paulo,-21.46506434928008,-49.21976392210558
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,São Paulo,-23.811868879199995,-47.71321307030577
054694fa03fe82cec4b7551487331d74,15840,itajobi,São Paulo,-21.311886760604065,-49.052671112888966
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,Paraná,-23.43679384769166,-51.911155409171215
376d67b61dce0c990155286e7ae486a4,4815,sao paulo,São Paulo,-23.70642917900236,-46.68875588587155
7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,Espírito Santo,-20.36439904597304,-40.38940748613163
a9415cf907dfa12f9ed18693244f5329,36320,prados,Minas Gerais,-21.061763772258807,-44.078715398969386
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,Santa Catarina,-27.594790491257427,-48.543504458653054
7315baebc0572ff220d226283dc66728,13560,sao carlos,São Paulo,-22.014087496249086,-47.88667252553523
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,São Paulo,-23.95446945406545,-46.3376028290437
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,São Paulo,-23.47232617375135,-46.324169248182585
38102b031c2a15e54623d711bfc753d3,62170,mucambo,Ceará,-3.90660470492344,-40.74882811569786
160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,Paraná,-25.37489087998198,-49.18341026779483
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,São Paulo,-22.394596763928337,-47.57163326429297
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,São Paulo,-21.764431550978635,-48.82563272571027
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,Rio Grande do Sul,-29.161079751505305,-51.51467780430336
da03c298e3999e9d828591fc2179d109,4041,sao paulo,São Paulo,-23.601531636123863,-46.64355371186365
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,São Paulo,-23.01519897409632,-45.55090890515976
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,Paraná,-25.44202407771179,-49.338895206568026
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,Paraná,-23.424785461509924,-51.92648681912191
762ed976527cddf02787edba70fffa2a,86026,londrina,Paraná,-23.301710214265103,-51.15037415263443
7994081388d55b9cf976c050653dd359,1244,sao paulo,São Paulo,-23.54952016403137,-46.66064092437527
585175ec331ea177fa47199e39a6170a,39400,montes claros,Minas Gerais,-16.73625186150383,-43.86938381127012
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,Paraná,-25.43607251511921,-49.21526047293555
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,São Paulo,-23.615648507357584,-46.6712772850424
1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,São Paulo,-23.671070613364964,-46.58191853843274
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,São Paulo,-24.01309776963473,-46.42106649916327
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,São Paulo,-23.406357740492822,-46.466224622396005
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,Rio Grande do Sul,-29.909584995335216,-51.18825417914563
73a63f72308aa20a46f4b1632018f196,82510,curitiba,Paraná,-25.394018375238076,-49.239633352213005
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,Minas Gerais,-20.72201524906856,-42.86660536451093
252e76235acb79183cfca6e34f13337d,13090,campinas,São Paulo,-22.888644852068776,-47.03313220191586
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,São Paulo,-23.40141467638064,-46.74090882361935
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,São Paulo,-23.577477726066096,-46.59318915113386
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,Rio de Janeiro,-22.867796808126403,-43.2492065998244
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,Paraná,-25.367170136175197,-49.27644379670356
3364a91ec4d56c98e44174de954b94f6,76804,porto velho,Rondônia,-8.76977464596538,-63.90016643696977
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,Bahia,-13.001917945322877,-38.53156024799465
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,São Paulo,-21.599908212617805,-46.880942447856114
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,Minas Gerais,-19.95172742239382,-44.037196659395526
d1a1b40ec554c593a1a99366746289dd,85501,pato branco,Paraná,-26.22785321550786,-52.67441029920876
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,Minas Gerais,-21.121341611431724,-44.24495206702636
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,São Paulo,-21.18824509576425,-47.79638789425241
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,São Paulo,-22.13477919653665,-51.3707437237083
da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,São Paulo,-23.55479224187193,-46.22318106284888
c092292535a57dacd95a8765f5518f87,26600,paracambi,Rio de Janeiro,-22.60419320573518,-43.70260521795636
20a8b0dc55da94fe74d112082427c84f,13312,itu,São Paulo,-23.230035,-47.41400082072951
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,São Paulo,-22.604955594805595,-46.70579473365256
fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,São Paulo,-20.73111491447207,-49.34209256580845
6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,São Paulo,-23.61768341909516,-46.56794198889149
1c83418358f249c9d6affa52d579db0e,1420,sao paulo,São Paulo,-23.558013534277787,-46.664250684430726
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,São Paulo,-23.51271682039333,-46.457361203882
1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,São Paulo,-22.734825212331863,-47.63066676712456
db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,São Paulo,-22.675045524603085,-46.977239237698456
f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,São Paulo,-23.57726909186911,-46.45540772231519
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,São Paulo,-22.330859888972302,-49.09400821412088
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,São Paulo,-20.84380119949777,-49.36891118527178
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,São Paulo,-23.621378036363023,-46.54983305789862
2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,Santa Catarina,-26.47824360734404,-49.037668036306805
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,São Paulo,-23.50523204440535,-46.655317299469125
9ed65337433adfbedefd23dd76eaa494,5462,sao paulo,São Paulo,-23.56091578850485,-46.70303959533156
aec99834ab5d38ead22766ada8497e87,83411,colombo,Paraná,-25.322413972865693,-49.14814890452838
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,Santa Catarina,-26.789387521784317,-49.09178107507645
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,São Paulo,-21.764199268942235,-43.34878229003406
964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,São Paulo,-23.63044847821569,-46.62374274271451
96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,Rio de Janeiro,-22.151389332326648,-42.41743303142062
24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,Paraíba,-7.18643737255709,-35.681389826599464
0336182e1b3e92f029d5354832045fdf,14940,ibitinga,São Paulo,-21.746417103234805,-48.84040921405693
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,Paraná,-25.43108739439665,-49.22426509838999
b87a7ea0c30fad2dd6781b74a0064859,4133,sao paulo,São Paulo,-23.63067123452828,-46.617792855674885
84c945f15571830c1a91a33978e94009,2851,sao paulo,São Paulo,-23.459354035807003,-46.691646972387296
2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,Santa Catarina,-26.184537768142693,-48.5343656605658
0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,guarulhos,São Paulo,-23.47401770774424,-46.55213472453689
51209b446b2073894bdc0face6c73ffc,29104,vila velha,Espírito Santo,-20.35717926139137,-40.31543338136576
5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,São Paulo,-22.122684597005,-51.38391623091353
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,Minas Gerais,-19.92491906303673,-44.16694140448337
1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,São Paulo,-23.550258739944567,-46.64991810978695
385799a1cddbd26dfeb9157356a42282,4676,sao paulo,São Paulo,-23.671816609119897,-46.68341117751913
42b729f859728f5079499127a9c2ef37,3910,sao paulo,São Paulo,-23.58584464640201,-46.51705296058632
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,Paraná,-25.43396850513589,-49.33432051387845
179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,São Paulo,-23.71674561226844,-46.39542213044607
934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,Paraná,-25.478995485140583,-49.30681049999998
be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,Paraná,-25.227571930053987,-50.60792403684764
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,Paraná,-25.900916342450667,-48.57327685837748
94231344608e603693b0a8891143f65d,91520,porto alegre,São Paulo,-30.063107536211035,-51.17587132944775
446cc09cdbb130904da114e807dbec40,5615,sao paulo,São Paulo,-23.5881,-46.71515046725141
47efca563408aae19bb7206c2d969ea9,64033,teresina,Piauí,-5.057048889238502,-42.81368331445146
00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,São Paulo,-23.624582280599,-46.60984093352188
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,Rio Grande do Sul,-30.01604142270184,-51.152531669427056
a435b009cd956ea60748b5cfbddf2e24,14406,franca,São Paulo,-20.52857142567177,-47.43887356824407
11938fcc75f6902fea1d0a6f72b54a57,89900,sao miguel d'oeste,Santa Catarina,-26.723856027132666,-53.52822105366764
9b76ad3d04236f76bc71c59470305e13,18550,boituva,São Paulo,-23.268572599344203,-47.66429083540229
d7ab82074b5f1dfba46db123df101bff,12941,atibaia,São Paulo,-23.12039775437128,-46.530651792948255
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,São Paulo,-23.222164494315848,-45.88740164446877
94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,São Paulo,-23.53026295652104,-47.15290978571285
52f976b17ea7f2f087f56dcc419328f6,86820,california,Paraná,-23.665847135278515,-51.35628209116423
4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,São Paulo,-23.507031132667777,-46.441933150297146
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,São Paulo,-21.781898253040524,-48.18893985495468
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,São Paulo,-23.42330352484273,-46.53067135928215
52831e5990d0771cb4951d6f12928167,17600,tupa,São Paulo,-21.93793714195361,-50.51074358686398
9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,São Paulo,-23.48500766111719,-46.673664794477446
4677a5437afda5fa7140b927b07be1cc,84920,japira,Paraná,-23.81221708129019,-50.13832621115398
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,Rio de Janeiro,-22.885614628368607,-43.30384725895892
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,Distrito Federal,-15.788831925187262,-47.90867392144192
334cab711dee080b079fa5779b584783,9190,santo andre,São Paulo,-23.67168343896621,-46.53546745384412
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,Paraná,-25.539929125158608,-54.58043136518369
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,São Paulo,-23.015497742256176,-45.55269699650481
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,São Paulo,-23.71625038245144,-46.540344535258726
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,São Paulo,-22.567493168474787,-47.44555728059899
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,São Paulo,-22.84973370330083,-47.1641517500721
138dbe45fc62f1e244378131a6801526,2215,sao paulo,São Paulo,-23.48867973379155,-46.58206575246186
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,São Paulo,-23.4421540176596,-46.383275575460246
